user_id,num_train_ratings,train_corr,fixed_test_corr,good_test_corr,train_rmse,fixed_test_rmse,good_test_rmse,passed_redisplay,passed_arbitrary,ratings_accuracy,fixed_mpc_accuracy,good_mpc_accuracy
73.0,31.0,0.9999999999999998,0.24770420950593902,0.16666666666666666,0.0,0.8366600265340756,0.5916079783099616,1.0,1.0,1.0,0.5,1.0
74.0,51.0,0.9999999999999999,0.6325303921312374,,0.0,0.6708203932499369,0.6324555320336759,1.0,1.0,1.0,0.7,1.0
75.0,41.0,1.0,0.021542770523507882,-0.4909902530309828,0.0,0.9874208829065749,1.3601470508735443,1.0,1.0,1.0,0.6,0.6
76.0,51.0,0.9999999999999996,,,0.0,1.2649110640673518,1.5491933384829668,1.0,1.0,1.0,0.6,0.4
77.0,21.0,1.0,0.024573659359149545,0.046829290579084706,0.0,1.3038404810405297,1.284523257866513,0.0,1.0,0.6,0.5,0.6
78.0,51.0,0.9999999999999992,-0.33324938084910716,,0.0,0.9617692030835673,1.2041594578792296,1.0,1.0,0.4,0.2,0.6
79.0,51.0,1.0,-0.09639154488169462,-0.5833333333333334,0.0,0.9486832980505138,0.7745966692414834,1.0,1.0,0.8,0.4,0.8
80.0,41.0,1.0,0.20392509677383275,0.6123724356957946,0.0,0.6123724356957945,0.4472135954999579,1.0,1.0,0.8,0.6,0.8
81.0,41.0,1.0,0.5775781556280203,,0.0,0.5916079783099616,0.6708203932499369,1.0,1.0,0.6,0.8,1.0
82.0,41.0,0.9999999999999999,0.05363131839289355,0.6211299937499417,0.0,0.758287544405155,0.5916079783099616,1.0,1.0,0.4,0.5,0.6
83.0,51.0,0.9999999999999989,0.03277367626722307,-0.4082482904638631,0.0,0.570087712549569,0.3872983346207417,1.0,1.0,1.0,0.6,0.8
84.0,41.0,0.9999999999999999,0.4303314829119353,-0.375,1.3004077971829294e-16,0.85146931829632,1.3416407864998738,1.0,1.0,0.8,0.7,0.4
85.0,51.0,1.0,0.029269685681484706,-0.408248290463863,0.0,0.9874208829065749,0.5477225575051661,1.0,1.0,1.0,0.6,1.0
86.0,51.0,1.0,0.5732049434652345,,0.0,0.6708203932499369,0.3872983346207417,1.0,1.0,1.0,0.8,1.0
87.0,21.0,0.9999999999999997,0.042898309968572586,,0.0,0.8366600265340756,0.4472135954999579,1.0,1.0,1.0,0.6,1.0
88.0,21.0,1.0,-0.07537783614444096,0.13363062095621217,4.845410522502477e-17,0.8944271909999159,0.5,1.0,1.0,0.0,0.6,0.6
89.0,31.0,0.9999999999999999,0.30434782608695654,-0.21004201260420147,2.6378397428111292e-17,0.806225774829855,0.7071067811865476,1.0,1.0,1.0,0.5,0.8
90.0,41.0,0.9999999999999994,0.5540187460954447,-0.7735737130957591,0.0,0.724568837309472,1.0723805294763609,1.0,1.0,0.6,0.7,0.6
91.0,51.0,1.0,0.5230687378020215,0.16666666666666666,0.0,0.4743416490252569,0.5916079783099616,1.0,1.0,0.6,0.6,1.0
92.0,41.0,1.0,1.1786458679034186e-17,,0.0,1.4142135623730951,0.8944271909999159,1.0,1.0,0.8,0.5,0.8
93.0,51.0,0.9999999999999994,-0.3873143396762116,-0.6666666666666666,0.0,1.0488088481701516,1.0954451150103321,0.0,1.0,1.0,0.4,0.4
94.0,41.0,1.0,0.26919095102908275,,1.51155897955006e-16,1.5,0.8944271909999159,1.0,1.0,1.0,0.4,0.8
95.0,21.0,1.0,0.7863414023323699,-0.6454972243679027,0.0,0.3535533905932738,0.5477225575051661,1.0,1.0,1.0,0.9,0.8
96.0,31.0,1.0,0.22388683141982252,,2.81996930251861e-17,0.6123724356957945,0.31622776601683794,1.0,1.0,1.0,0.6,1.0
97.0,51.0,0.9999999999999997,0.5580489988532433,,0.0,0.5244044240850758,0.9746794344808963,1.0,1.0,0.6,0.8,0.6
98.0,21.0,0.9999999999999999,0.3739265022471316,,0.0,0.6519202405202649,0.6324555320336759,1.0,1.0,1.0,0.7,1.0
99.0,21.0,0.9999999999999999,0.1310947050688924,,0.0,0.9219544457292888,1.8027756377319946,1.0,1.0,0.2,0.7,0.2
100.0,51.0,1.0,-0.4136643973298083,,3.8865579755298636e-17,1.0723805294763609,0.3872983346207417,1.0,1.0,1.0,0.4,1.0
101.0,21.0,1.0,-0.28629916715693404,,0.0,0.5244044240850758,0.6324555320336759,1.0,1.0,0.0,0.8,1.0
102.0,31.0,1.0,0.3713906763541037,-0.7288689868556626,3.988038833097616e-17,0.6123724356957945,0.9219544457292888,1.0,1.0,0.4,0.7,0.8
103.0,21.0,1.0,0.17297550002576423,0.801783725737273,6.176710701401987e-17,0.6519202405202649,0.31622776601683794,1.0,1.0,0.6,0.7,0.6
104.0,31.0,1.0,1.604843083413219e-17,0.0,0.0,1.3416407864998738,1.3416407864998738,1.0,1.0,0.4,0.6,0.6
105.0,41.0,0.9999999999999997,0.7167193751978004,,0.0,0.6123724356957945,0.9219544457292888,1.0,1.0,0.2,0.6,1.0
106.0,31.0,0.9999999999999993,0.7893996586852238,0.13363062095621217,3.453742940741384e-17,0.724568837309472,0.5,1.0,1.0,0.8,0.7,1.0
107.0,51.0,0.9999999999999997,0.4331245770269868,,0.0,0.6708203932499369,0.3872983346207417,1.0,1.0,1.0,0.9,1.0
108.0,31.0,0.9999999999999998,0.5253446549616275,,0.0,0.7416198487095663,0.5,1.0,1.0,0.8,0.9,0.8
109.0,51.0,0.9999999999999997,-0.06587443126365883,,0.0,0.724568837309472,1.1832159566199232,1.0,1.0,0.4,0.5,0.4
110.0,51.0,0.9999999999999999,0.4207613464305736,0.16666666666666666,7.927053983174577e-17,1.1067971810589328,1.140175425099138,1.0,1.0,0.6,0.4,0.6
111.0,41.0,1.0,0.21821789023599242,0.6666666666666665,0.0,0.9486832980505138,1.2041594578792296,1.0,1.0,0.4,0.6,0.4
112.0,31.0,1.0,0.31201286018707364,0.6123724356957946,6.907485881482768e-17,1.0606601717798212,0.8944271909999159,1.0,1.0,0.8,0.7,0.8
113.0,41.0,1.0,-0.20044593143431827,0.9432422182837985,0.0,1.5,0.5,1.0,1.0,0.8,0.4,0.8
114.0,21.0,1.0,-0.223606797749979,-0.49009802940980346,3.78547697070506e-19,1.0488088481701516,0.7416198487095663,1.0,1.0,1.0,0.3,0.8
115.0,31.0,1.0,0.16734030337884076,0.4082482904638631,0.0,0.758287544405155,0.6324555320336759,1.0,1.0,0.6,0.8,0.6
116.0,41.0,1.0,0.13480263621268787,0.24999999999999994,0.0,1.1937336386313322,0.3872983346207417,1.0,1.0,1.0,0.6,1.0
117.0,21.0,1.0,0.26496067679286517,-0.5417363388859614,0.0,0.8944271909999159,1.2449899597988732,1.0,1.0,0.6,0.7,0.2
118.0,51.0,0.9999999999999994,0.31782945736434115,,0.0,0.6708203932499369,0.7745966692414834,1.0,1.0,0.8,0.7,0.8
119.0,51.0,1.0,-1.406413633868844e-17,0.294174202707276,0.0,1.1937336386313322,0.8660254037844386,1.0,1.0,0.6,0.3,0.8
120.0,21.0,1.0,-0.23166318451035442,,0.0,1.02469507659596,1.0,1.0,1.0,0.8,0.3,0.8
121.0,31.0,1.0,0.04536092116265144,,0.0,0.8803408430829505,0.6324555320336759,1.0,1.0,0.8,0.6,1.0
122.0,31.0,0.9999999999999998,-0.336020135748951,0.2750095491084633,4.884330107746802e-17,1.2349089035228469,0.6324555320336759,1.0,1.0,0.6,0.3,1.0
123.0,31.0,0.9999999999999997,-0.4660209384942428,0.45643546458763845,0.0,1.1510864433221337,0.5,1.0,1.0,0.8,0.4,0.8
124.0,21.0,0.9999999999999998,0.3363839659676322,,0.0,0.6519202405202649,0.9746794344808963,1.0,1.0,0.4,0.6,0.8
125.0,41.0,1.0,0.5751768536320082,0.6123724356957946,0.0,0.8944271909999159,1.0,1.0,1.0,0.6,0.8,0.6
126.0,41.0,1.0,-0.18318582636182792,0.6123724356957945,0.0,0.8215838362577492,0.5916079783099616,1.0,1.0,1.0,0.1,1.0
127.0,41.0,0.9999999999999997,-0.5121183757074281,,0.0,1.02469507659596,1.3416407864998738,1.0,1.0,0.2,0.3,0.2
128.0,41.0,0.9999999999999998,0.5455447255899809,0.408248290463863,0.0,0.5244044240850758,0.7416198487095663,1.0,1.0,1.0,0.6,1.0
129.0,21.0,1.0,0.36002726937028706,-0.14744195615489722,0.0,1.02469507659596,1.161895003862225,1.0,1.0,0.8,0.7,0.6
130.0,21.0,0.9999999999999998,0.029735051672502618,0.51604684654214,0.0,0.8366600265340756,0.9219544457292888,1.0,1.0,0.4,0.6,0.4
131.0,31.0,1.0,-0.22587697572631277,,0.0,0.5244044240850758,0.31622776601683794,1.0,1.0,1.0,0.6,1.0
132.0,41.0,1.0,0.11549739373503796,,0.0,1.224744871391589,0.8944271909999159,1.0,1.0,0.8,0.5,0.8
133.0,51.0,0.9999999999999999,0.3841106397986879,0.07142857142857141,0.0,0.5244044240850758,0.5477225575051661,1.0,1.0,0.4,0.7,0.6
134.0,31.0,0.9999999999999997,-0.17251638983558854,,2.81996930251861e-17,0.6324555320336759,0.8366600265340756,1.0,1.0,1.0,0.6,1.0
135.0,31.0,1.0,0.06270444935206132,-0.912870929175277,0.0,0.758287544405155,0.7071067811865476,0.0,1.0,0.6,0.6,0.6
136.0,21.0,1.0,,,1.2113526306256193e-17,0.0,0.0,1.0,1.0,1.0,1.0,1.0
137.0,21.0,0.9999999999999999,-0.35364903604087583,-0.13459547551454143,2.7086668268020786e-17,1.284523257866513,0.9746794344808963,1.0,1.0,0.8,0.3,0.6
138.0,21.0,1.0,-0.05220402045168597,0.5590169943749473,0.0,1.2942179105544784,1.0954451150103321,1.0,1.0,0.6,0.6,0.6
139.0,21.0,0.9999999999999996,0.419041546759094,,0.0,0.85146931829632,0.5477225575051661,1.0,1.0,1.0,0.7,1.0
140.0,21.0,1.0,0.5761512019156774,0.6123724356957946,2.0981243021257878e-17,0.724568837309472,0.6324555320336759,1.0,1.0,0.6,1.0,1.0
141.0,21.0,1.0,1.1786458679034186e-17,0.408248290463863,1.7131113190470772e-17,1.4142135623730951,1.4317821063276353,1.0,1.0,0.4,0.5,0.4
142.0,31.0,0.9999999999999997,-0.4930125719808804,0.5590169943749473,3.453742940741384e-17,0.7905694150420949,0.5477225575051661,1.0,1.0,1.0,0.8,1.0
143.0,31.0,0.9999999999999996,-0.10910894511799617,0.34299717028501764,3.453742940741384e-17,0.758287544405155,0.7416198487095663,1.0,1.0,0.8,0.6,0.8
144.0,41.0,1.0,0.09521785549814976,0.9432422182837985,1.271181417910903e-16,0.9082951062292475,0.5,1.0,1.0,0.8,0.5,0.8
145.0,31.0,0.9999999999999997,-0.2625429037887123,0.06804138174397714,0.0,1.2349089035228469,1.4317821063276353,1.0,1.0,0.2,0.6,0.4
146.0,41.0,1.0,0.09159291318091392,,4.904144915711519e-17,0.724568837309472,1.0488088481701516,1.0,1.0,0.8,0.7,0.8
147.0,41.0,1.0,0.3860778058021404,0.6123724356957947,9.384884896998155e-19,0.7416198487095663,0.8366600265340756,1.0,1.0,1.0,0.6,0.6
148.0,21.0,1.0,0.062364806244454764,,0.0,0.689202437604511,0.8944271909999159,1.0,1.0,0.6,0.5,0.8
149.0,31.0,1.0,0.22941573387056177,0.25,0.0,1.1832159566199232,1.5491933384829668,1.0,1.0,0.2,0.7,0.4
150.0,41.0,1.0,-0.21920673837781698,,0.0,0.806225774829855,0.8660254037844386,1.0,1.0,0.8,0.5,0.8
151.0,51.0,1.0,0.18211945490271766,0.7319250547113998,0.0,0.758287544405155,0.5477225575051661,0.0,1.0,0.8,0.8,1.0
152.0,41.0,1.0,-0.6163156344279367,0.6123724356957945,0.0,0.9219544457292888,0.22360679774997896,1.0,1.0,0.8,0.3,0.8
153.0,31.0,0.9999999999999998,-0.6118070469355155,,4.458762963857603e-17,0.85146931829632,0.7745966692414834,1.0,1.0,0.8,0.5,0.8
154.0,51.0,0.9999999999999988,0.045360921162651474,-0.10206207261596577,0.0,0.6519202405202649,1.118033988749895,1.0,1.0,0.6,0.7,0.6
155.0,41.0,0.9999999999999997,0.24576957615571215,,0.0,0.689202437604511,0.5,1.0,1.0,1.0,0.7,1.0
156.0,21.0,0.9999999999999998,0.26018129781974286,,0.0,0.6324555320336759,1.0488088481701516,1.0,1.0,0.8,0.7,0.8
157.0,31.0,1.0,0.35208939510976517,0.24999999999999994,0.0,0.570087712549569,0.7745966692414834,1.0,1.0,0.8,0.7,0.8
158.0,21.0,1.0,0.2768182661791333,,0.0,0.6123724356957945,0.7745966692414834,1.0,1.0,0.8,0.8,0.8
159.0,41.0,1.0,0.29851115706299675,0.5897678246195885,0.0,0.8660254037844386,0.8366600265340756,1.0,1.0,1.0,0.6,0.6
160.0,31.0,1.0,0.2634977250546353,,3.453742940741384e-17,0.8944271909999159,0.9219544457292888,1.0,1.0,1.0,0.6,1.0
161.0,41.0,0.9999999999999997,-0.31799936400190804,0.5590169943749475,0.0,0.7905694150420949,0.7745966692414834,1.0,1.0,0.8,0.3,0.6
162.0,41.0,0.9999999999999997,0.3960187160949469,,3.0031631670394096e-17,0.724568837309472,0.4472135954999579,1.0,1.0,1.0,0.8,1.0
163.0,51.0,0.9999999999999993,0.3922651933701657,,4.916150184386932e-17,0.7416198487095663,1.02469507659596,1.0,1.0,0.8,0.7,0.8
164.0,41.0,1.0,0.3847418820319327,,0.0,0.5,0.6324555320336759,1.0,1.0,1.0,0.7,1.0
165.0,21.0,1.0,0.13921151159742617,,0.0,0.7905694150420949,0.22360679774997896,1.0,1.0,1.0,0.4,1.0
166.0,51.0,1.0,0.026028960314767625,-0.16666666666666669,0.0,0.758287544405155,0.5477225575051661,1.0,1.0,1.0,0.7,1.0
167.0,21.0,1.0,0.1531108048898075,,0.0,1.2649110640673518,1.0954451150103321,1.0,1.0,1.0,0.6,0.4
168.0,21.0,1.0,-0.25989408789128704,,0.0,1.1832159566199232,1.2649110640673518,1.0,1.0,0.0,0.5,0.8
169.0,51.0,1.0,0.3003327326684686,,0.0,0.689202437604511,1.2041594578792296,1.0,1.0,0.4,0.7,0.4
170.0,51.0,0.9999999999999998,0.25125945381480297,0.24999999999999997,5.605273626334576e-17,1.0,1.70293863659264,1.0,1.0,0.0,0.6,0.2
171.0,21.0,0.9999999999999999,0.1344265221029072,-0.8728715609439694,0.0,0.9486832980505138,1.118033988749895,0.0,1.0,1.0,0.5,0.4
172.0,51.0,1.0,0.4714045207910318,0.5590169943749475,0.0,0.5,0.5477225575051661,1.0,1.0,1.0,0.9,1.0
173.0,51.0,0.999999999999999,0.22907152402348216,0.6864064729836439,0.0,0.8660254037844386,0.5916079783099616,1.0,1.0,0.6,0.7,0.8
174.0,41.0,1.0,0.21821789023599233,0.6123724356957946,0.0,0.7745966692414834,0.5916079783099616,0.0,1.0,0.8,0.4,0.8
175.0,51.0,1.0,0.36757293755474896,,0.0,0.6123724356957945,0.5477225575051661,1.0,1.0,0.8,0.5,1.0
176.0,21.0,0.9999999999999999,0.49281184514883664,,0.0,0.8366600265340756,0.31622776601683794,1.0,1.0,1.0,0.5,1.0
177.0,41.0,1.0,-0.23451992068537614,-0.4564354645876385,0.0,1.1726039399558574,0.6708203932499369,1.0,1.0,0.4,0.3,0.8
178.0,21.0,0.9999999999999997,0.1446742369541422,,0.0,0.8215838362577492,1.3601470508735443,0.0,1.0,0.4,0.7,0.6
179.0,31.0,1.0,0.6201736729460424,,3.453742940741384e-17,0.5,1.2449899597988732,0.0,1.0,0.2,0.9,0.4
180.0,21.0,1.0,-0.273754364331662,0.8750000000000001,0.0,1.224744871391589,0.31622776601683794,1.0,1.0,1.0,0.4,1.0
181.0,41.0,1.0,-0.10306059158511317,-0.3100868364730211,0.0,1.0,0.7416198487095663,1.0,1.0,1.0,0.7,0.4
182.0,21.0,1.0,0.017197979012252743,-0.375,0.0,0.9486832980505138,0.6708203932499369,1.0,1.0,1.0,0.7,0.8
183.0,51.0,0.9999999999999998,0.262199942316019,0.21004201260420152,0.0,0.7905694150420949,0.8366600265340756,1.0,1.0,0.6,0.7,0.8
184.0,41.0,0.9999999999999992,0.32417635938924316,-0.6123724356957946,0.0,0.9082951062292475,0.8944271909999159,1.0,1.0,0.2,0.4,0.6
185.0,21.0,1.0,0.060952581786800505,,0.0,0.8366600265340756,0.6324555320336759,1.0,1.0,1.0,0.5,1.0
186.0,51.0,1.0,-0.42421332357112435,-0.25318484177091655,0.0,1.5083103128998356,1.3038404810405297,1.0,1.0,0.2,0.2,0.4
187.0,31.0,1.0,-0.6002450479987809,0.294174202707276,0.0,0.9746794344808963,0.7745966692414834,1.0,1.0,0.6,0.3,0.8
